"","store_key","month_key","size_key","dough_key","cheese_key","topping_key","amount","profit"
"1444",2,11,2,2,1,2,7,2
"1445",2,11,2,2,1,1,1,2
"1446",2,11,3,3,3,4,15,3
"1447",2,11,3,2,1,3,17,3
"1448",2,11,2,2,1,2,4,2
"1449",2,11,3,1,3,1,12,3
"1450",2,11,2,3,2,2,4,2
"1451",2,11,4,2,3,3,39,4
"1452",2,10,4,2,3,1,33,4
"1453",2,10,4,3,2,4,40,4
"1454",2,10,3,3,1,1,20,3
"1455",2,10,1,3,3,1,7,1
"1456",2,10,2,1,1,4,9,2
"1457",2,10,2,3,2,4,3,2
"1458",2,10,1,2,1,4,1,1
"1459",2,10,4,3,3,1,31,4
"1460",2,10,1,2,3,4,2,1
"1461",2,10,1,3,2,3,5,1
"1462",2,10,1,1,2,2,4,1
"1463",2,10,2,3,1,2,3,2
"1464",2,10,1,1,2,1,5,1
"1465",2,10,2,3,2,2,10,2
"1466",2,10,2,3,3,3,7,2
"1467",2,10,4,3,3,3,32,4
"1468",2,10,3,2,1,4,16,3
"1469",2,10,1,1,3,2,9,1
"1470",2,10,2,3,2,1,7,2
"1471",2,10,1,2,1,2,8,1
"1472",2,10,4,2,3,3,33,4
"1473",2,10,1,2,2,2,3,1
"1474",2,10,1,1,2,3,7,1
"1475",2,10,4,1,1,1,36,4
"1476",2,10,2,3,3,2,9,2
"1477",2,10,1,3,3,3,7,1
"1478",2,10,4,3,3,4,37,4
"1479",2,10,4,3,3,2,31,4
"1480",2,10,2,3,1,4,5,2
"1481",2,10,2,3,2,2,1,2
"1482",2,10,4,3,3,3,39,4
"1483",2,10,1,3,1,2,6,1
"1484",2,10,1,3,3,4,9,1
"1485",2,10,2,2,3,4,2,2
"1486",2,10,4,1,1,1,38,4
"1487",2,10,4,3,1,2,39,4
"1488",2,10,3,1,2,2,15,3
"1489",2,10,1,2,1,1,8,1
"1490",2,10,4,1,3,3,39,4
"1491",2,10,4,2,2,1,39,4
"1492",2,10,1,1,2,3,2,1
"1493",2,10,2,1,1,3,3,2
"1494",2,10,2,2,1,4,5,2
"1495",2,10,1,1,1,3,3,1
"1496",2,10,3,3,2,4,11,3
"1497",2,10,3,2,3,2,20,3
"1498",2,10,1,3,2,2,3,1
"1499",2,10,2,2,2,2,8,2
"1500",2,10,2,3,2,2,7,2
"1501",2,10,2,1,1,3,4,2
"1502",2,10,2,1,2,4,9,2
"1503",2,10,1,3,3,1,1,1
"1504",2,10,4,1,1,4,33,4
"1505",2,10,2,1,2,1,2,2
"1506",2,10,2,1,3,1,6,2
"1507",2,10,4,2,2,1,39,4
"1508",2,10,1,2,1,1,9,1
"1509",2,10,3,3,2,2,16,3
"1510",2,10,2,1,3,4,3,2
"1511",2,10,2,3,1,2,6,2
"1512",2,10,1,2,1,3,9,1
"1513",2,10,1,1,2,4,7,1
"1514",2,10,2,3,3,3,7,2
"1515",2,10,3,2,3,4,11,3
"1516",2,10,4,2,2,1,40,4
"1517",2,10,4,1,1,3,34,4
"1518",2,10,2,2,2,2,6,2
"1519",2,10,2,3,3,1,8,2
"1520",2,10,3,2,1,1,16,3
"1521",2,10,1,1,3,3,1,1
"1522",2,10,1,3,3,1,9,1
"1523",2,10,3,3,2,1,13,3
"1524",2,10,1,1,1,3,6,1
"1525",2,10,4,1,1,4,39,4
"1526",2,10,4,1,1,1,33,4
"1527",2,10,2,2,2,1,3,2
"1528",2,10,2,3,1,4,2,2
"1529",2,10,4,2,3,3,33,4
"1530",2,10,2,3,2,1,4,2
"1531",2,10,1,2,2,4,9,1
"1532",2,10,4,1,1,4,34,4
"1533",2,10,2,3,2,2,5,2
"1534",2,10,4,2,2,3,35,4
"1535",2,10,3,3,3,3,18,3
"1536",2,10,1,3,2,1,9,1
"1537",2,10,4,1,1,4,39,4
"1538",2,10,1,1,1,3,2,1
"1539",2,10,3,1,2,4,16,3
"1540",2,10,2,3,3,4,2,2
"1541",2,10,4,1,3,4,32,4
"1542",2,10,4,2,2,4,39,4
"1543",2,10,1,2,3,2,2,1
"1544",2,10,4,3,3,3,39,4
"1545",2,10,3,2,3,2,14,3
"1546",2,10,1,2,3,4,5,1
"1547",2,10,1,3,1,4,7,1
"1548",2,10,1,3,1,3,5,1
"1549",2,10,2,3,3,3,9,2
"1550",2,10,4,1,1,4,39,4
"1551",2,10,3,3,1,3,11,3
"1552",2,9,2,1,3,2,6,2
"1553",2,9,1,3,3,3,5,1
"1554",2,9,3,3,2,1,18,3
"1555",2,9,2,1,1,3,5,2
"1556",2,9,1,3,1,2,4,1
"1557",2,9,2,1,1,1,7,2
"1558",2,9,2,3,1,3,8,2
"1559",2,9,2,2,2,3,7,2
"1560",2,9,3,1,2,2,15,3
"1561",2,9,4,2,1,2,33,4
"1562",2,9,1,1,1,1,5,1
"1563",2,9,2,3,1,4,8,2
"1564",2,9,4,2,2,2,36,4
"1565",2,9,2,2,2,2,6,2
"1566",2,9,2,2,2,2,6,2
"1567",2,9,1,3,1,3,3,1
"1568",2,9,2,3,2,4,6,2
"1569",2,9,1,2,1,3,10,1
"1570",2,9,4,3,2,1,37,4
"1571",2,9,3,1,2,1,15,3
"1572",2,9,1,1,2,3,8,1
"1573",2,9,4,2,1,3,28,4
"1574",2,9,3,1,2,1,12,3
"1575",2,9,3,1,2,4,10,3
"1576",2,9,2,1,1,1,6,2
"1577",2,9,3,1,2,2,15,3
"1578",2,9,1,3,1,2,7,1
"1579",2,9,3,1,3,4,11,3
"1580",2,9,1,1,1,4,7,1
"1581",2,9,4,3,3,3,36,4
"1582",2,9,2,2,1,3,8,2
"1583",2,9,3,1,1,1,19,3
"1584",2,9,1,1,2,4,9,1
"1585",2,9,1,2,3,3,9,1
"1586",2,9,3,3,3,4,19,3
"1587",2,9,4,2,3,2,31,4
"1588",2,9,2,1,3,4,8,2
"1589",2,9,2,3,1,2,8,2
"1590",2,9,2,3,2,3,1,2
"1591",2,9,3,2,2,3,16,3
"1592",2,9,4,2,3,4,31,4
"1593",2,9,2,3,2,3,10,2
"1594",2,9,3,3,3,1,18,3
"1595",2,9,2,3,1,1,2,2
"1596",2,9,2,3,3,1,3,2
"1597",2,9,2,3,2,2,3,2
"1598",2,9,2,2,2,2,3,2
"1599",2,9,4,1,3,1,32,4
"1600",2,9,3,3,3,4,17,3
"1601",2,9,2,2,2,2,8,2
"1602",2,9,4,1,2,1,30,4
"1603",2,9,1,2,3,3,6,1
"1604",2,9,1,1,2,1,7,1
"1605",2,9,1,1,1,2,3,1
"1606",2,9,3,1,3,1,10,3
"1607",2,9,3,3,3,3,11,3
"1608",2,9,2,1,2,1,10,2
"1609",2,9,2,3,2,2,7,2
"1610",2,9,3,3,2,4,16,3
"1611",2,9,1,1,2,3,1,1
"1612",2,9,3,3,2,3,13,3
"1613",2,9,2,3,1,1,6,2
"1614",2,9,3,3,2,1,14,3
"1615",2,9,4,3,3,4,31,4
"1616",2,9,1,1,2,1,9,1
"1617",2,9,4,2,2,1,30,4
"1618",2,9,4,3,1,3,30,4
"1619",2,9,1,1,3,1,1,1
"1620",2,9,1,3,3,4,7,1
"1621",2,9,1,3,1,2,1,1
"1622",2,9,1,2,3,4,10,1
"1623",2,9,1,3,1,4,6,1
"1624",2,9,1,3,3,2,7,1
"1625",2,9,3,3,2,3,16,3
"1626",2,9,3,2,2,3,17,3
"1627",2,9,4,2,2,3,30,4
"1628",2,9,3,1,3,1,12,3
"1629",2,9,4,2,1,4,36,4
"1630",2,9,3,1,1,3,16,3
"1631",2,9,1,3,2,1,5,1
"1632",2,9,4,3,1,4,29,4
"1633",2,9,2,1,1,3,6,2
"1634",2,9,4,1,3,4,32,4
"1635",2,9,4,3,1,3,34,4
"1636",2,9,1,2,2,2,6,1
"1637",2,9,3,3,1,2,19,3
"1638",2,9,4,3,2,4,31,4
"1639",2,9,2,3,1,1,9,2
"1640",2,9,3,1,3,4,11,3
"1641",2,9,3,2,3,1,15,3
"1642",2,9,2,3,3,4,4,2
"1643",2,9,3,1,2,2,19,3
"1644",2,9,2,3,3,2,3,2
"1645",2,9,2,2,3,4,7,2
"1646",2,9,1,3,1,3,8,1
"1647",2,9,3,1,2,3,19,3
"1648",2,9,4,2,1,1,33,4
"1649",2,9,4,2,1,4,31,4
"1650",2,9,4,3,3,1,35,4
"1651",2,9,3,1,1,1,13,3
"1652",2,9,3,3,3,3,13,3
"1653",2,9,2,3,2,4,10,2
"1654",2,9,4,3,2,4,28,4
"1655",2,9,2,3,2,1,6,2
"1656",2,9,4,2,2,4,29,4
"1657",2,9,4,1,3,2,30,4
"1658",2,9,3,1,1,1,15,3
"1659",2,9,3,1,3,4,17,3
"1660",2,8,4,2,3,4,29,4
"1661",2,8,3,1,3,1,15,3
"1662",2,8,1,2,2,1,10,1
"1663",2,8,2,2,2,2,5,2
"1664",2,8,2,1,3,1,1,2
"1665",2,8,1,1,2,1,10,1
"1666",2,8,4,1,3,4,27,4
"1667",2,8,1,1,1,2,2,1
"1668",2,8,4,2,3,1,30,4
"1669",2,8,1,1,2,3,1,1
"1670",2,8,4,2,3,2,34,4
"1671",2,8,2,3,2,1,2,2
"1672",2,8,3,1,1,2,15,3
"1673",2,8,4,3,1,3,34,4
"1674",2,8,2,3,3,2,2,2
"1675",2,8,3,3,1,3,12,3
"1676",2,8,4,1,3,1,31,4
"1677",2,8,2,2,1,1,3,2
"1678",2,8,4,2,3,2,32,4
"1679",2,8,3,2,1,3,13,3
"1680",2,8,1,2,1,1,6,1
"1681",2,8,3,1,2,3,16,3
"1682",2,8,2,3,1,2,7,2
"1683",2,8,2,3,2,1,6,2
"1684",2,8,3,2,2,3,12,3
"1685",2,8,4,3,1,2,25,4
"1686",2,8,1,3,3,4,10,1
"1687",2,8,2,1,3,1,5,2
"1688",2,8,2,2,2,4,3,2
"1689",2,8,1,3,3,2,7,1
"1690",2,8,1,1,3,1,3,1
"1691",2,8,4,1,2,3,28,4
"1692",2,8,3,3,2,4,18,3
"1693",2,8,1,1,2,2,5,1
"1694",2,8,4,2,1,4,29,4
"1695",2,8,2,1,2,2,9,2
"1696",2,8,1,3,3,2,6,1
"1697",2,8,2,2,2,2,5,2
"1698",2,8,1,3,1,1,4,1
"1699",2,8,4,1,1,4,34,4
"1700",2,8,3,3,1,2,18,3
"1701",2,8,1,3,2,4,7,1
"1702",2,8,1,1,1,1,5,1
"1703",2,8,1,3,3,4,9,1
"1704",2,8,3,1,3,2,15,3
"1705",2,8,2,2,3,2,3,2
"1706",2,8,1,1,3,2,4,1
"1707",2,8,1,2,2,1,6,1
"1708",2,8,2,3,1,3,10,2
"1709",2,8,2,3,3,3,3,2
"1710",2,8,3,3,2,2,17,3
"1711",2,8,4,1,3,2,34,4
"1712",2,8,1,3,2,4,8,1
"1713",2,8,2,3,3,3,7,2
"1714",2,8,4,1,2,4,25,4
"1715",2,8,3,3,1,3,15,3
"1716",2,8,1,2,2,4,2,1
"1717",2,8,4,2,2,3,26,4
"1718",2,8,2,1,3,4,3,2
"1719",2,8,3,2,2,3,16,3
"1720",2,8,3,2,3,4,9,3
"1721",2,8,4,1,3,4,27,4
"1722",2,8,3,1,2,3,11,3
"1723",2,8,2,3,1,3,10,2
"1724",2,8,3,2,2,2,17,3
"1725",2,8,3,1,3,1,14,3
"1726",2,8,4,2,2,2,25,4
"1727",2,8,2,3,3,4,5,2
"1728",2,8,4,3,1,3,28,4
"1729",2,8,3,3,1,1,13,3
"1730",2,8,2,3,1,1,6,2
"1731",2,8,1,2,1,3,8,1
"1732",2,8,1,1,3,1,9,1
"1733",2,8,1,3,3,4,5,1
"1734",2,8,2,3,1,2,7,2
"1735",2,8,3,1,2,1,11,3
"1736",2,8,2,1,3,4,9,2
"1737",2,8,1,2,3,1,10,1
"1738",2,8,4,2,3,4,30,4
"1739",2,8,2,2,2,3,5,2
"1740",2,8,4,2,2,1,25,4
"1741",2,8,1,3,1,4,2,1
"1742",2,8,3,1,3,2,15,3
"1743",2,8,2,3,2,2,2,2
"1744",2,8,4,3,1,4,28,4
"1745",2,8,3,3,2,4,17,3
"1746",2,8,4,2,3,2,28,4
"1747",2,8,4,1,1,3,30,4
"1748",2,8,1,3,1,1,3,1
"1749",2,8,1,2,1,2,4,1
"1750",2,8,2,2,1,4,10,2
"1751",2,8,3,2,2,1,18,3
"1752",2,8,4,3,3,2,32,4
"1753",2,8,1,3,3,3,4,1
"1754",2,8,4,3,2,1,32,4
"1755",2,8,1,1,3,1,4,1
"1756",2,7,4,3,3,2,26,4
"1757",2,7,4,3,2,4,30,4
"1758",2,7,2,3,1,4,7,2
"1759",2,7,2,2,1,2,1,2
"1760",2,7,3,2,3,2,16,3
"1761",2,7,2,3,1,4,7,2
"1762",2,7,1,2,3,4,1,1
"1763",2,7,1,2,2,1,8,1
"1764",2,7,2,2,2,2,9,2
"1765",2,7,3,2,2,3,15,3
"1766",2,7,1,1,1,4,2,1
"1767",2,7,2,2,1,3,3,2
"1768",2,7,1,3,2,4,8,1
"1769",2,7,3,3,2,3,8,3
"1770",2,7,3,1,1,2,15,3
"1771",2,7,2,1,3,3,6,2
"1772",2,7,2,2,1,4,3,2
"1773",2,7,2,3,2,4,6,2
"1774",2,7,4,2,1,2,31,4
"1775",2,7,2,3,3,1,4,2
"1776",2,7,1,3,3,4,10,1
"1777",2,7,3,2,2,4,10,3
"1778",2,7,3,2,1,2,14,3
"1779",2,7,3,3,3,1,10,3
"1780",2,7,3,1,1,4,12,3
"1781",2,7,1,2,1,3,4,1
"1782",2,7,2,1,3,3,4,2
"1783",2,7,2,3,1,1,10,2
"1784",2,7,1,3,3,3,2,1
"1785",2,7,2,3,2,2,10,2
"1786",2,7,3,2,2,2,14,3
"1787",2,7,4,3,3,1,31,4
"1788",2,7,2,2,1,1,7,2
"1789",2,7,1,3,3,1,3,1
"1790",2,7,2,2,2,4,9,2
"1791",2,7,3,1,1,1,9,3
"1792",2,7,3,3,2,2,10,3
"1793",2,7,1,3,2,3,9,1
"1794",2,7,1,3,1,1,8,1
"1795",2,7,3,1,3,1,9,3
"1796",2,7,3,2,1,2,12,3
"1797",2,7,4,2,3,2,30,4
"1798",2,7,1,1,1,4,5,1
"1799",2,7,1,1,1,4,8,1
"1800",2,7,1,2,2,3,7,1
"1801",2,7,3,2,1,2,16,3
"1802",2,7,4,1,2,2,24,4
"1803",2,7,2,3,3,1,10,2
"1804",2,7,1,1,2,4,8,1
"1805",2,7,4,3,1,3,22,4
"1806",2,7,2,3,2,4,1,2
"1807",2,7,3,1,1,4,13,3
"1808",2,7,2,2,3,3,4,2
"1809",2,7,4,1,2,1,28,4
"1810",2,7,3,2,2,2,13,3
"1811",2,7,2,3,3,1,5,2
"1812",2,7,1,3,3,1,7,1
"1813",2,7,3,1,3,3,15,3
"1814",2,7,3,3,2,4,13,3
"1815",2,7,1,3,2,1,3,1
"1816",2,7,2,3,2,1,10,2
"1817",2,7,4,3,1,4,24,4
"1818",2,7,1,1,1,3,9,1
"1819",2,7,1,3,2,4,4,1
"1820",2,7,1,2,1,2,5,1
"1821",2,7,4,2,2,4,30,4
"1822",2,7,3,1,2,3,13,3
"1823",2,7,3,1,2,4,14,3
"1824",2,7,3,1,1,2,17,3
"1825",2,7,4,1,1,1,30,4
"1826",2,7,3,1,2,2,9,3
"1827",2,7,2,1,1,2,10,2
"1828",2,7,3,2,3,1,17,3
"1829",2,7,4,1,3,1,25,4
"1830",2,7,4,3,3,4,28,4
"1831",2,7,1,2,2,1,9,1
"1832",2,7,2,1,3,1,2,2
"1833",2,7,1,1,2,1,6,1
"1834",2,7,3,3,3,2,13,3
"1835",2,7,2,1,1,2,4,2
"1836",2,7,3,3,1,4,8,3
"1837",2,7,1,3,2,4,5,1
"1838",2,7,3,3,2,1,11,3
"1839",2,7,2,3,1,2,10,2
"1840",2,7,1,2,3,4,8,1
"1841",2,7,4,1,3,2,30,4
"1842",2,7,3,3,2,3,12,3
"1843",2,7,1,2,1,1,8,1
"1844",2,7,2,3,2,2,10,2
"1845",2,7,4,3,3,1,29,4
"1846",2,7,2,3,1,1,5,2
"1847",2,6,1,1,2,3,1,1
"1848",2,6,4,1,1,1,21,4
"1849",2,6,1,3,1,1,2,1
"1850",2,6,1,3,3,3,7,1
"1851",2,6,1,1,3,3,6,1
"1852",2,6,3,2,1,2,16,3
"1853",2,6,1,1,2,2,3,1
"1854",2,6,1,2,2,3,9,1
"1855",2,6,4,2,2,4,24,4
"1856",2,6,1,1,1,4,2,1
"1857",2,6,3,2,2,1,7,3
"1858",2,6,4,2,3,1,25,4
"1859",2,6,1,3,3,1,10,1
"1860",2,6,1,2,2,4,4,1
"1861",2,6,3,2,3,3,11,3
"1862",2,6,4,3,1,4,25,4
"1863",2,6,3,1,2,1,14,3
"1864",2,6,1,1,2,3,1,1
"1865",2,6,1,1,2,2,7,1
"1866",2,6,3,3,2,2,7,3
"1867",2,6,3,1,2,4,14,3
"1868",2,6,3,3,1,1,7,3
"1869",2,6,3,3,2,4,9,3
"1870",2,6,1,2,2,1,9,1
"1871",2,6,2,1,1,1,10,2
"1872",2,6,4,1,2,2,21,4
"1873",2,6,3,1,2,1,12,3
"1874",2,6,3,1,2,1,11,3
"1875",2,6,4,1,3,2,22,4
"1876",2,6,3,3,2,4,13,3
"1877",2,6,2,3,1,1,5,2
"1878",2,6,4,2,3,4,25,4
"1879",2,6,2,3,3,2,5,2
"1880",2,6,4,2,2,1,19,4
"1881",2,6,4,2,2,3,26,4
"1882",2,6,4,1,3,4,28,4
"1883",2,6,1,3,1,1,7,1
"1884",2,6,2,3,3,3,9,2
"1885",2,6,3,1,3,2,16,3
"1886",2,6,1,3,1,2,8,1
"1887",2,6,2,1,1,3,3,2
"1888",2,6,1,2,1,2,9,1
"1889",2,6,2,2,2,4,5,2
"1890",2,6,1,3,3,2,8,1
"1891",2,6,2,3,2,1,9,2
"1892",2,6,3,3,1,3,15,3
"1893",2,6,4,2,1,2,23,4
"1894",2,6,3,2,1,1,8,3
"1895",2,6,3,3,2,1,7,3
"1896",2,6,1,2,1,1,10,1
"1897",2,6,3,1,1,2,8,3
"1898",2,6,3,3,1,1,9,3
"1899",2,6,3,3,1,3,14,3
"1900",2,6,4,3,3,4,19,4
"1901",2,6,3,2,3,1,12,3
"1902",2,6,1,2,3,1,1,1
"1903",2,6,3,1,3,4,9,3
"1904",2,6,1,3,2,2,10,1
"1905",2,6,2,1,2,4,9,2
"1906",2,6,3,3,3,1,8,3
"1907",2,6,1,3,2,3,1,1
"1908",2,6,2,2,1,1,1,2
"1909",2,6,3,3,3,1,16,3
"1910",2,6,4,3,1,4,19,4
"1911",2,6,1,3,3,3,6,1
"1912",2,6,2,1,3,4,7,2
"1913",2,6,4,2,2,3,20,4
"1914",2,6,1,2,1,1,6,1
"1915",2,6,4,2,2,2,24,4
"1916",2,6,4,2,2,1,26,4
"1917",2,6,4,1,1,2,23,4
"1918",2,6,1,1,1,4,4,1
"1919",2,6,1,2,1,2,2,1
"1920",2,6,1,3,1,2,6,1
"1921",2,6,2,3,1,3,4,2
"1922",2,6,4,3,1,1,28,4
"1923",2,6,2,1,2,1,9,2
"1924",2,6,4,1,2,4,24,4
"1925",2,6,2,2,2,3,9,2
"1926",2,6,3,2,3,2,10,3
"1927",2,6,2,1,1,1,1,2
"1928",2,6,3,2,1,2,15,3
"1929",2,6,2,1,3,3,8,2
"1930",2,6,3,2,1,1,10,3
"1931",2,6,4,3,2,1,24,4
"1932",2,6,4,2,1,1,28,4
"1933",2,6,2,1,1,3,6,2
"1934",2,6,2,2,1,1,1,2
"1935",2,6,1,3,1,2,1,1
"1936",2,6,1,3,2,3,7,1
"1937",2,6,2,3,3,4,5,2
"1938",2,6,4,2,2,1,19,4
"1939",2,6,4,2,3,1,23,4
"1940",2,6,1,2,1,1,5,1
"1941",2,6,3,3,2,3,10,3
"1942",2,6,3,2,1,2,9,3
"1943",2,6,4,3,1,4,22,4
"1944",2,6,3,2,3,3,12,3
"1945",2,6,4,2,1,3,20,4
"1946",2,6,4,1,1,4,22,4
"1947",2,5,4,3,1,4,17,4
"1948",2,5,4,1,2,3,24,4
"1949",2,5,2,3,3,3,10,2
"1950",2,5,4,1,1,1,23,4
"1951",2,5,2,1,2,1,4,2
"1952",2,5,3,1,3,3,10,3
"1953",2,5,4,3,3,2,19,4
"1954",2,5,4,1,1,2,21,4
"1955",2,5,3,1,2,3,15,3
"1956",2,5,3,2,1,2,6,3
"1957",2,5,4,3,3,3,16,4
"1958",2,5,3,3,2,4,15,3
"1959",2,5,4,2,2,4,18,4
"1960",2,5,2,3,3,2,6,2
"1961",2,5,2,2,1,1,4,2
"1962",2,5,2,3,2,1,8,2
"1963",2,5,2,1,3,4,5,2
"1964",2,5,2,1,1,3,5,2
"1965",2,5,4,2,2,1,22,4
"1966",2,5,4,3,3,3,16,4
"1967",2,5,3,1,2,1,8,3
"1968",2,5,3,1,1,2,13,3
"1969",2,5,2,3,2,1,8,2
"1970",2,5,3,1,1,4,15,3
"1971",2,5,1,1,3,3,8,1
"1972",2,5,1,2,3,1,3,1
"1973",2,5,3,3,1,2,10,3
"1974",2,5,1,3,1,2,5,1
"1975",2,5,4,3,1,1,17,4
"1976",2,5,4,2,1,4,22,4
"1977",2,5,4,1,2,3,19,4
"1978",2,5,3,1,1,4,12,3
"1979",2,5,1,2,1,3,10,1
"1980",2,5,4,1,3,2,18,4
"1981",2,5,4,3,3,3,16,4
"1982",2,5,4,1,2,1,22,4
"1983",2,5,3,3,1,4,14,3
"1984",2,5,1,1,2,3,4,1
"1985",2,5,3,3,1,3,9,3
"1986",2,5,1,3,2,1,6,1
"1987",2,5,1,2,2,1,10,1
"1988",2,5,1,2,1,4,8,1
"1989",2,5,4,1,1,2,19,4
"1990",2,5,2,2,2,3,1,2
"1991",2,5,3,1,2,3,9,3
"1992",2,5,2,1,1,4,3,2
"1993",2,5,1,1,3,3,8,1
"1994",2,5,4,3,2,2,22,4
"1995",2,5,3,1,3,2,10,3
"1996",2,5,4,1,2,1,17,4
"1997",2,5,3,3,3,2,8,3
"1998",2,5,4,3,3,2,23,4
"1999",2,5,2,2,3,4,6,2
"2000",2,5,3,3,3,4,10,3
"2001",2,5,2,3,3,1,8,2
"2002",2,5,1,3,2,4,6,1
"2003",2,5,3,3,3,1,9,3
"2004",2,5,1,1,1,3,6,1
"2005",2,5,2,2,2,4,1,2
"2006",2,5,4,2,1,3,18,4
"2007",2,5,2,3,3,4,9,2
"2008",2,5,3,2,2,4,11,3
"2009",2,5,4,2,3,2,23,4
"2010",2,5,3,2,1,2,10,3
"2011",2,5,4,2,3,4,23,4
"2012",2,5,1,3,1,3,6,1
"2013",2,5,4,1,3,3,18,4
"2014",2,5,4,1,1,4,23,4
"2015",2,5,2,3,1,4,2,2
"2016",2,5,1,3,2,4,9,1
"2017",2,5,1,2,1,1,2,1
"2018",2,5,4,3,2,2,19,4
"2019",2,5,1,2,3,2,2,1
"2020",2,5,3,2,1,1,9,3
"2021",2,5,1,1,2,4,9,1
"2022",2,5,3,3,1,1,13,3
"2023",2,5,1,1,1,3,8,1
"2024",2,5,3,3,3,3,10,3
"2025",2,5,1,1,1,4,8,1
"2026",2,5,1,1,1,2,7,1
"2027",2,5,4,1,3,3,19,4
"2028",2,5,1,1,1,1,5,1
"2029",2,5,3,1,1,3,7,3
"2030",2,5,3,3,3,3,8,3
"2031",2,5,2,1,1,3,9,2
"2032",2,5,2,1,1,3,1,2
"2033",2,5,1,2,2,1,9,1
"2034",2,5,3,3,3,2,15,3
"2035",2,5,1,2,1,2,1,1
"2036",2,5,1,3,2,2,1,1
"2037",2,5,1,1,1,1,5,1
"2038",2,5,2,2,3,2,7,2
"2039",2,5,2,1,1,1,8,2
"2040",2,5,2,3,2,4,7,2
"2041",2,5,4,2,3,4,16,4
"2042",2,5,2,3,1,4,4,2
"2043",2,5,3,3,1,4,14,3
"2044",2,5,3,1,3,2,13,3
"2045",2,5,3,2,2,4,13,3
"2046",2,5,4,2,2,4,21,4
"2047",2,5,1,1,2,3,3,1
"2048",2,5,3,2,3,3,6,3
"2049",2,5,3,2,3,1,8,3
"2050",2,5,3,1,2,1,10,3
"2051",2,5,2,3,2,1,9,2
"2052",2,5,1,3,3,3,4,1
"2053",2,5,1,2,2,1,4,1
"2054",2,5,2,2,1,4,3,2
"2055",2,5,2,2,1,2,4,2
"2056",2,5,1,3,2,2,1,1
"2057",2,5,4,2,3,4,18,4
"2058",2,5,4,1,1,2,25,4
"2059",2,5,4,1,3,3,18,4
"2060",2,5,4,1,1,2,22,4
"2061",2,4,4,3,2,1,13,4
"2062",2,4,1,3,3,2,7,1
"2063",2,4,2,3,1,4,7,2
"2064",2,4,2,2,2,1,3,2
"2065",2,4,1,3,3,2,6,1
"2066",2,4,2,1,1,4,1,2
"2067",2,4,4,2,1,1,21,4
"2068",2,4,2,1,1,3,8,2
"2069",2,4,3,1,3,3,6,3
"2070",2,4,2,3,2,3,8,2
"2071",2,4,2,3,2,1,9,2
"2072",2,4,4,2,3,1,15,4
"2073",2,4,1,3,1,3,9,1
"2074",2,4,2,1,3,3,2,2
"2075",2,4,4,2,2,3,16,4
"2076",2,4,2,3,2,3,5,2
"2077",2,4,1,1,1,3,3,1
"2078",2,4,4,3,3,2,15,4
"2079",2,4,4,1,1,4,16,4
"2080",2,4,3,3,3,4,13,3
"2081",2,4,3,2,2,4,14,3
"2082",2,4,3,2,1,3,11,3
"2083",2,4,3,3,1,2,7,3
"2084",2,4,1,1,2,3,5,1
"2085",2,4,1,1,3,2,1,1
"2086",2,4,3,3,3,2,14,3
"2087",2,4,2,2,1,2,7,2
"2088",2,4,2,2,2,1,10,2
"2089",2,4,3,3,3,3,9,3
"2090",2,4,4,1,2,1,21,4
"2091",2,4,1,3,3,1,1,1
"2092",2,4,3,2,2,4,11,3
"2093",2,4,4,1,1,3,15,4
"2094",2,4,3,1,2,4,14,3
"2095",2,4,3,1,1,3,9,3
"2096",2,4,4,2,3,1,16,4
"2097",2,4,4,2,1,2,18,4
"2098",2,4,4,3,3,4,15,4
"2099",2,4,2,2,1,1,2,2
"2100",2,4,4,1,1,4,19,4
"2101",2,4,2,1,1,4,7,2
"2102",2,4,3,3,2,3,7,3
"2103",2,4,4,2,3,2,17,4
"2104",2,4,1,1,3,4,1,1
"2105",2,4,2,2,3,1,1,2
"2106",2,4,4,3,2,1,15,4
"2107",2,4,1,3,1,1,5,1
"2108",2,4,3,1,3,2,12,3
"2109",2,4,2,3,3,2,6,2
"2110",2,4,4,2,1,2,19,4
"2111",2,4,4,1,1,3,21,4
"2112",2,4,1,2,1,4,6,1
"2113",2,4,4,3,1,1,14,4
"2114",2,4,2,2,2,4,5,2
"2115",2,4,3,2,3,4,14,3
"2116",2,4,3,1,2,3,6,3
"2117",2,4,1,3,3,1,1,1
"2118",2,4,4,1,2,2,18,4
"2119",2,4,2,2,3,3,10,2
"2120",2,4,1,2,3,1,6,1
"2121",2,4,4,2,2,2,18,4
"2122",2,4,1,2,2,2,10,1
"2123",2,4,2,2,1,4,7,2
"2124",2,4,4,1,1,1,16,4
"2125",2,4,3,1,1,4,7,3
"2126",2,4,3,1,3,4,13,3
"2127",2,4,2,3,3,2,4,2
"2128",2,4,2,3,1,4,1,2
"2129",2,4,1,1,1,2,1,1
"2130",2,4,2,3,3,4,1,2
"2131",2,4,2,3,2,1,4,2
"2132",2,4,2,2,1,2,5,2
"2133",2,4,2,2,1,2,10,2
"2134",2,4,2,1,3,3,5,2
"2135",2,4,1,1,3,2,3,1
"2136",2,4,3,2,3,3,5,3
"2137",2,4,2,2,1,2,8,2
"2138",2,4,2,3,3,1,7,2
"2139",2,4,3,3,1,2,13,3
"2140",2,4,1,2,1,2,10,1
"2141",2,4,2,1,2,2,3,2
